Nr platnika;Nr punktu poboru energii;Rodzaj energii;Data i godzina;Strefa;Wartosc[kWh/kvar];Kompletno¶æ[%]
xxx;PPE:xxx;energia czynna oddana;2022-05-02 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-03 00:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-03 01:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-03 02:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-03 03:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-03 04:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-03 05:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-03 06:00;Ca³a doba;0,001;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-03 07:00;Ca³a doba;0,074;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-03 08:00;Ca³a doba;0,309;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-03 09:00;Ca³a doba;0,785;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-03 10:00;Ca³a doba;1,197;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-03 11:00;Ca³a doba;1,947;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-03 12:00;Ca³a doba;1,945;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-03 13:00;Ca³a doba;1,359;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-03 14:00;Ca³a doba;1,506;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-03 15:00;Ca³a doba;0,544;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-03 16:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-03 17:00;Ca³a doba;0,474;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-03 18:00;Ca³a doba;0,426;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-03 19:00;Ca³a doba;0,192;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-03 20:00;Ca³a doba;0,046;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-03 21:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-03 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-03 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-04 00:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-04 01:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-04 02:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-04 03:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-04 04:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-04 05:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-04 06:00;Ca³a doba;0,002;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-04 07:00;Ca³a doba;0,066;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-04 08:00;Ca³a doba;0,317;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-04 09:00;Ca³a doba;0,727;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-04 10:00;Ca³a doba;1,381;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-04 11:00;Ca³a doba;1,676;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-04 12:00;Ca³a doba;1,082;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-04 13:00;Ca³a doba;2,213;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-04 14:00;Ca³a doba;2,157;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-04 15:00;Ca³a doba;1,907;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-04 16:00;Ca³a doba;1,368;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-04 17:00;Ca³a doba;1,071;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-04 18:00;Ca³a doba;0,324;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-04 19:00;Ca³a doba;0,064;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-04 20:00;Ca³a doba;0,001;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-04 21:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-04 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-04 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-05 00:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-05 01:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-05 02:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-05 03:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-05 04:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-05 05:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-05 06:00;Ca³a doba;0,003;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-05 07:00;Ca³a doba;0,072;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-05 08:00;Ca³a doba;0,268;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-05 09:00;Ca³a doba;0,788;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-05 10:00;Ca³a doba;1,315;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-05 11:00;Ca³a doba;1,871;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-05 12:00;Ca³a doba;2,168;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-05 13:00;Ca³a doba;2,216;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-05 14:00;Ca³a doba;2,072;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-05 15:00;Ca³a doba;0,581;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-05 16:00;Ca³a doba;0,183;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-05 17:00;Ca³a doba;0,130;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-05 18:00;Ca³a doba;0,533;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-05 19:00;Ca³a doba;0,175;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-05 20:00;Ca³a doba;0,021;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-05 21:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-05 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-05 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-06 00:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-06 01:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-06 02:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-06 03:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-06 04:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-06 05:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-06 06:00;Ca³a doba;0,003;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-06 07:00;Ca³a doba;0,087;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-06 08:00;Ca³a doba;0,260;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-06 09:00;Ca³a doba;0,444;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-06 10:00;Ca³a doba;1,279;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-06 11:00;Ca³a doba;1,914;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-06 12:00;Ca³a doba;2,320;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-06 13:00;Ca³a doba;2,417;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-06 14:00;Ca³a doba;1,649;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-06 15:00;Ca³a doba;1,503;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-06 16:00;Ca³a doba;1,298;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-06 17:00;Ca³a doba;0,730;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-06 18:00;Ca³a doba;0,420;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-06 19:00;Ca³a doba;0,127;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-06 20:00;Ca³a doba;0,007;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-06 21:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-06 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-06 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-07 00:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-07 01:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-07 02:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-07 03:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-07 04:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-07 05:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-07 06:00;Ca³a doba;0,003;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-07 07:00;Ca³a doba;0,090;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-07 08:00;Ca³a doba;0,239;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-07 09:00;Ca³a doba;0,404;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-07 10:00;Ca³a doba;1,289;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-07 11:00;Ca³a doba;1,897;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-07 12:00;Ca³a doba;1,792;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-07 13:00;Ca³a doba;1,443;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-07 14:00;Ca³a doba;1,669;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-07 15:00;Ca³a doba;1,884;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-07 16:00;Ca³a doba;0,968;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-07 17:00;Ca³a doba;0,600;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-07 18:00;Ca³a doba;0,375;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-07 19:00;Ca³a doba;0,066;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-07 20:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-07 21:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-07 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-07 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-08 00:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-08 01:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-08 02:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-08 03:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-08 04:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-08 05:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-08 06:00;Ca³a doba;0,008;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-08 07:00;Ca³a doba;0,108;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-08 08:00;Ca³a doba;0,316;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-08 09:00;Ca³a doba;0,706;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-08 10:00;Ca³a doba;0,843;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-08 11:00;Ca³a doba;1,532;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-08 12:00;Ca³a doba;2,212;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-08 13:00;Ca³a doba;1,839;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-08 14:00;Ca³a doba;1,801;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-08 15:00;Ca³a doba;1,120;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-08 16:00;Ca³a doba;1,103;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-08 17:00;Ca³a doba;0,644;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-08 18:00;Ca³a doba;0,326;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-08 19:00;Ca³a doba;0,109;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-08 20:00;Ca³a doba;0,002;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-08 21:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-08 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-08 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-09 00:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-09 01:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-09 02:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-09 03:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-09 04:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-09 05:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-09 06:00;Ca³a doba;0,004;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-09 07:00;Ca³a doba;0,056;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-09 08:00;Ca³a doba;0,276;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-09 09:00;Ca³a doba;0,825;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-09 10:00;Ca³a doba;1,470;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-09 11:00;Ca³a doba;1,945;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-09 12:00;Ca³a doba;2,124;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-09 13:00;Ca³a doba;2,296;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-09 14:00;Ca³a doba;1,950;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-09 15:00;Ca³a doba;1,800;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-09 16:00;Ca³a doba;1,658;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-09 17:00;Ca³a doba;1,399;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-09 18:00;Ca³a doba;0,439;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-09 19:00;Ca³a doba;0,093;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-09 20:00;Ca³a doba;0,024;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-09 21:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-09 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-09 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-10 00:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-10 01:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-10 02:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-10 03:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-10 04:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-10 05:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-10 06:00;Ca³a doba;0,005;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-10 07:00;Ca³a doba;0,053;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-10 08:00;Ca³a doba;0,272;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-10 09:00;Ca³a doba;0,741;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-10 10:00;Ca³a doba;1,490;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-10 11:00;Ca³a doba;1,973;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-10 12:00;Ca³a doba;2,321;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-10 13:00;Ca³a doba;2,494;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-10 14:00;Ca³a doba;2,282;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-10 15:00;Ca³a doba;2,265;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-10 16:00;Ca³a doba;1,878;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-10 17:00;Ca³a doba;1,271;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-10 18:00;Ca³a doba;0,376;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-10 19:00;Ca³a doba;0,142;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-10 20:00;Ca³a doba;0,066;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-10 21:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-10 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-10 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-11 00:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-11 01:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-11 02:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-11 03:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-11 04:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-11 05:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-11 06:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-11 07:00;Ca³a doba;0,071;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-11 08:00;Ca³a doba;0,310;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-11 09:00;Ca³a doba;0,655;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-11 10:00;Ca³a doba;1,048;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-11 11:00;Ca³a doba;1,875;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-11 12:00;Ca³a doba;1,719;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-11 13:00;Ca³a doba;1,192;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-11 14:00;Ca³a doba;1,304;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-11 15:00;Ca³a doba;2,335;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-11 16:00;Ca³a doba;1,721;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-11 17:00;Ca³a doba;1,162;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-11 18:00;Ca³a doba;0,371;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-11 19:00;Ca³a doba;0,067;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-11 20:00;Ca³a doba;0,004;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-11 21:00;Ca³a doba;0,001;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-11 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-11 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-12 00:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-12 01:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-12 02:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-12 03:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-12 04:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-12 05:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-12 06:00;Ca³a doba;0,003;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-12 07:00;Ca³a doba;0,089;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-12 08:00;Ca³a doba;0,260;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-12 09:00;Ca³a doba;0,708;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-12 10:00;Ca³a doba;1,369;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-12 11:00;Ca³a doba;1,347;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-12 12:00;Ca³a doba;1,596;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-12 13:00;Ca³a doba;2,073;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-12 14:00;Ca³a doba;2,430;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-12 15:00;Ca³a doba;2,198;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-12 16:00;Ca³a doba;1,919;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-12 17:00;Ca³a doba;1,310;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-12 18:00;Ca³a doba;0,446;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-12 19:00;Ca³a doba;0,125;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-12 20:00;Ca³a doba;0,045;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-12 21:00;Ca³a doba;0,001;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-12 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-12 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-05-13 00:00;Ca³a doba;0,000;100,00
