Nr platnika;Nr punktu poboru energii;Rodzaj energii;Data i godzina;Strefa;Wartosc[kWh/kvar];Kompletno¶æ[%]
xxx;PPE:xxx;energia czynna oddana;2023-04-02 17:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-02 18:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-02 19:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-02 20:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-02 21:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-02 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-02 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-03 00:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-03 01:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-03 02:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-03 03:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-03 04:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-03 05:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-03 06:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-03 07:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-03 08:00;Ca³a doba;0,096;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-03 09:00;Ca³a doba;0,373;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-03 10:00;Ca³a doba;0,862;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-03 11:00;Ca³a doba;1,294;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-03 12:00;Ca³a doba;1,925;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-03 13:00;Ca³a doba;1,514;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-03 14:00;Ca³a doba;1,723;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-03 15:00;Ca³a doba;1,727;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-03 16:00;Ca³a doba;1,299;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-03 17:00;Ca³a doba;0,517;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-03 18:00;Ca³a doba;0,042;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-03 19:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-03 20:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-03 21:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-03 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-03 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-04 00:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-04 01:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-04 02:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-04 03:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-04 04:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-04 05:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-04 06:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-04 07:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-04 08:00;Ca³a doba;0,019;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-04 09:00;Ca³a doba;0,155;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-04 10:00;Ca³a doba;0,332;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-04 11:00;Ca³a doba;0,449;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-04 12:00;Ca³a doba;0,410;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-04 13:00;Ca³a doba;0,527;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-04 14:00;Ca³a doba;0,402;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-04 15:00;Ca³a doba;0,536;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-04 16:00;Ca³a doba;0,640;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-04 17:00;Ca³a doba;0,337;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-04 18:00;Ca³a doba;0,219;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-04 19:00;Ca³a doba;0,013;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-04 20:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-04 21:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-04 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-04 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-05 00:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-05 01:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-05 02:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-05 03:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-05 04:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-05 05:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-05 06:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-05 07:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-05 08:00;Ca³a doba;0,047;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-05 09:00;Ca³a doba;0,129;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-05 10:00;Ca³a doba;0,260;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-05 11:00;Ca³a doba;1,513;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-05 12:00;Ca³a doba;1,015;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-05 13:00;Ca³a doba;0,691;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-05 14:00;Ca³a doba;0,745;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-05 15:00;Ca³a doba;0,720;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-05 16:00;Ca³a doba;1,029;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-05 17:00;Ca³a doba;0,532;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-05 18:00;Ca³a doba;0,193;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-05 19:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-05 20:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-05 21:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-05 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-05 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-06 00:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-06 01:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-06 02:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-06 03:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-06 04:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-06 05:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-06 06:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-06 07:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-06 08:00;Ca³a doba;0,093;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-06 09:00;Ca³a doba;0,341;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-06 10:00;Ca³a doba;1,295;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-06 11:00;Ca³a doba;1,896;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-06 12:00;Ca³a doba;2,228;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-06 13:00;Ca³a doba;2,235;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-06 14:00;Ca³a doba;2,513;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-06 15:00;Ca³a doba;2,354;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-06 16:00;Ca³a doba;1,621;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-06 17:00;Ca³a doba;0,832;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-06 18:00;Ca³a doba;0,473;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-06 19:00;Ca³a doba;0,145;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-06 20:00;Ca³a doba;0,008;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-06 21:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-06 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-06 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-07 00:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-07 01:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-07 02:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-07 03:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-07 04:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-07 05:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-07 06:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-07 07:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-07 08:00;Ca³a doba;0,008;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-07 09:00;Ca³a doba;0,042;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-07 10:00;Ca³a doba;0,119;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-07 11:00;Ca³a doba;0,205;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-07 12:00;Ca³a doba;0,205;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-07 13:00;Ca³a doba;0,203;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-07 14:00;Ca³a doba;0,230;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-07 15:00;Ca³a doba;0,268;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-07 16:00;Ca³a doba;0,156;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-07 17:00;Ca³a doba;0,092;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-07 18:00;Ca³a doba;0,040;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-07 19:00;Ca³a doba;0,007;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-07 20:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-07 21:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-07 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-07 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-08 00:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-08 01:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-08 02:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-08 03:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-08 04:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-08 05:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-08 06:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-08 07:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-08 08:00;Ca³a doba;0,010;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-08 09:00;Ca³a doba;0,239;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-08 10:00;Ca³a doba;0,365;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-08 11:00;Ca³a doba;0,396;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-08 12:00;Ca³a doba;0,468;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-08 13:00;Ca³a doba;0,880;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-08 14:00;Ca³a doba;1,201;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-08 15:00;Ca³a doba;1,880;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-08 16:00;Ca³a doba;1,055;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-08 17:00;Ca³a doba;0,704;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-08 18:00;Ca³a doba;0,246;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-08 19:00;Ca³a doba;0,105;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-08 20:00;Ca³a doba;0,014;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-08 21:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-08 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-08 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-09 00:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-09 01:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-09 02:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-09 03:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-09 04:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-09 05:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-09 06:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-09 07:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-09 08:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-09 09:00;Ca³a doba;0,085;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-09 10:00;Ca³a doba;0,103;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-09 11:00;Ca³a doba;0,226;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-09 12:00;Ca³a doba;0,320;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-09 13:00;Ca³a doba;0,104;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-09 14:00;Ca³a doba;0,142;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-09 15:00;Ca³a doba;0,105;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-09 16:00;Ca³a doba;0,058;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-09 17:00;Ca³a doba;0,045;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-09 18:00;Ca³a doba;0,022;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-09 19:00;Ca³a doba;0,020;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-09 20:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-09 21:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-09 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-09 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-10 00:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-10 01:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-10 02:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-10 03:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-10 04:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-10 05:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-10 06:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-10 07:00;Ca³a doba;0,006;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-10 08:00;Ca³a doba;0,069;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-10 09:00;Ca³a doba;0,125;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-10 10:00;Ca³a doba;0,257;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-10 11:00;Ca³a doba;0,417;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-10 12:00;Ca³a doba;1,518;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-10 13:00;Ca³a doba;2,169;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-10 14:00;Ca³a doba;2,018;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-10 15:00;Ca³a doba;2,280;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-10 16:00;Ca³a doba;1,778;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-10 17:00;Ca³a doba;0,967;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-10 18:00;Ca³a doba;0,392;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-10 19:00;Ca³a doba;0,073;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-10 20:00;Ca³a doba;0,004;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-10 21:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-10 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-10 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-11 00:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-11 01:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-11 02:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-11 03:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-11 04:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-11 05:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-11 06:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-11 07:00;Ca³a doba;0,024;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-11 08:00;Ca³a doba;0,081;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-11 09:00;Ca³a doba;0,156;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-11 10:00;Ca³a doba;0,288;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-11 11:00;Ca³a doba;0,585;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-11 12:00;Ca³a doba;0,820;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-11 13:00;Ca³a doba;0,675;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-11 14:00;Ca³a doba;0,309;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-11 15:00;Ca³a doba;0,160;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-11 16:00;Ca³a doba;0,398;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-11 17:00;Ca³a doba;0,204;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-11 18:00;Ca³a doba;0,196;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-11 19:00;Ca³a doba;0,108;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-11 20:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-11 21:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-11 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-11 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-12 00:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-12 01:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-12 02:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-12 03:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-12 04:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-12 05:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-12 06:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-12 07:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-12 08:00;Ca³a doba;0,043;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-12 09:00;Ca³a doba;0,702;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-12 10:00;Ca³a doba;1,277;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-12 11:00;Ca³a doba;1,626;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-12 12:00;Ca³a doba;1,258;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-12 13:00;Ca³a doba;1,998;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-12 14:00;Ca³a doba;2,207;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-12 15:00;Ca³a doba;2,357;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-12 16:00;Ca³a doba;1,927;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-12 17:00;Ca³a doba;1,152;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-12 18:00;Ca³a doba;0,330;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-12 19:00;Ca³a doba;0,004;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-12 20:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-12 21:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-12 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-12 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-04-13 00:00;Ca³a doba;0,000;100,00
