Nr platnika;Nr punktu poboru energii;Rodzaj energii;Data i godzina;Strefa;Wartosc[kWh/kvar];Kompletno¶æ[%]
xxx;PPE:xxx;energia czynna oddana;2023-03-04 16:00;Ca³a doba;0,053;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-04 17:00;Ca³a doba;0,001;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-04 18:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-04 19:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-04 20:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-04 21:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-04 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-04 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-05 00:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-05 01:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-05 02:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-05 03:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-05 04:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-05 05:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-05 06:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-05 07:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-05 08:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-05 09:00;Ca³a doba;0,004;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-05 10:00;Ca³a doba;0,060;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-05 11:00;Ca³a doba;0,087;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-05 12:00;Ca³a doba;0,190;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-05 13:00;Ca³a doba;0,064;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-05 14:00;Ca³a doba;0,189;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-05 15:00;Ca³a doba;0,043;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-05 16:00;Ca³a doba;0,091;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-05 17:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-05 18:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-05 19:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-05 20:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-05 21:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-05 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-05 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-06 00:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-06 01:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-06 02:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-06 03:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-06 04:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-06 05:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-06 06:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-06 07:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-06 08:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-06 09:00;Ca³a doba;0,013;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-06 10:00;Ca³a doba;0,251;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-06 11:00;Ca³a doba;0,652;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-06 12:00;Ca³a doba;0,364;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-06 13:00;Ca³a doba;0,427;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-06 14:00;Ca³a doba;0,137;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-06 15:00;Ca³a doba;0,033;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-06 16:00;Ca³a doba;0,260;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-06 17:00;Ca³a doba;0,116;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-06 18:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-06 19:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-06 20:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-06 21:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-06 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-06 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-07 00:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-07 01:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-07 02:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-07 03:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-07 04:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-07 05:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-07 06:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-07 07:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-07 08:00;Ca³a doba;0,044;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-07 09:00;Ca³a doba;0,830;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-07 10:00;Ca³a doba;1,542;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-07 11:00;Ca³a doba;0,558;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-07 12:00;Ca³a doba;0,665;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-07 13:00;Ca³a doba;0,318;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-07 14:00;Ca³a doba;0,349;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-07 15:00;Ca³a doba;0,349;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-07 16:00;Ca³a doba;0,127;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-07 17:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-07 18:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-07 19:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-07 20:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-07 21:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-07 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-07 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-08 00:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-08 01:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-08 02:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-08 03:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-08 04:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-08 05:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-08 06:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-08 07:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-08 08:00;Ca³a doba;0,001;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-08 09:00;Ca³a doba;0,076;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-08 10:00;Ca³a doba;0,351;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-08 11:00;Ca³a doba;0,594;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-08 12:00;Ca³a doba;1,429;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-08 13:00;Ca³a doba;0,413;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-08 14:00;Ca³a doba;0,266;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-08 15:00;Ca³a doba;0,205;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-08 16:00;Ca³a doba;0,104;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-08 17:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-08 18:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-08 19:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-08 20:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-08 21:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-08 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-08 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-09 00:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-09 01:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-09 02:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-09 03:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-09 04:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-09 05:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-09 06:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-09 07:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-09 08:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-09 09:00;Ca³a doba;0,038;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-09 10:00;Ca³a doba;0,035;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-09 11:00;Ca³a doba;0,102;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-09 12:00;Ca³a doba;0,117;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-09 13:00;Ca³a doba;0,098;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-09 14:00;Ca³a doba;0,155;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-09 15:00;Ca³a doba;0,172;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-09 16:00;Ca³a doba;0,090;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-09 17:00;Ca³a doba;0,037;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-09 18:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-09 19:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-09 20:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-09 21:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-09 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-09 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-10 00:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-10 01:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-10 02:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-10 03:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-10 04:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-10 05:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-10 06:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-10 07:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-10 08:00;Ca³a doba;0,003;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-10 09:00;Ca³a doba;0,036;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-10 10:00;Ca³a doba;0,075;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-10 11:00;Ca³a doba;0,221;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-10 12:00;Ca³a doba;0,597;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-10 13:00;Ca³a doba;0,309;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-10 14:00;Ca³a doba;0,725;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-10 15:00;Ca³a doba;0,285;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-10 16:00;Ca³a doba;0,399;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-10 17:00;Ca³a doba;0,097;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-10 18:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-10 19:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-10 20:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-10 21:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-10 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-10 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-11 00:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-11 01:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-11 02:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-11 03:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-11 04:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-11 05:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-11 06:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-11 07:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-11 08:00;Ca³a doba;0,002;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-11 09:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-11 10:00;Ca³a doba;0,023;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-11 11:00;Ca³a doba;0,061;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-11 12:00;Ca³a doba;0,090;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-11 13:00;Ca³a doba;0,422;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-11 14:00;Ca³a doba;0,363;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-11 15:00;Ca³a doba;0,069;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-11 16:00;Ca³a doba;0,100;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-11 17:00;Ca³a doba;0,002;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-11 18:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-11 19:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-11 20:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-11 21:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-11 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-11 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-12 00:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-12 01:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-12 02:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-12 03:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-12 04:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-12 05:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-12 06:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-12 07:00;Ca³a doba;0,023;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-12 08:00;Ca³a doba;0,437;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-12 09:00;Ca³a doba;0,919;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-12 10:00;Ca³a doba;1,686;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-12 11:00;Ca³a doba;2,305;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-12 12:00;Ca³a doba;2,368;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-12 13:00;Ca³a doba;2,075;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-12 14:00;Ca³a doba;1,178;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-12 15:00;Ca³a doba;0,751;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-12 16:00;Ca³a doba;0,129;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-12 17:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-12 18:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-12 19:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-12 20:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-12 21:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-12 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2023-03-12 23:00;Ca³a doba;0,000;100,00
