Nr platnika;Nr punktu poboru energii;Rodzaj energii;Data i godzina;Strefa;Wartosc[kWh/kvar];Kompletno¶æ[%]
xxx;PPE:xxx;energia czynna oddana;2022-08-02 15:00;Ca³a doba;1,168;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-02 16:00;Ca³a doba;1,205;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-02 17:00;Ca³a doba;0,829;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-02 18:00;Ca³a doba;0,436;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-02 19:00;Ca³a doba;0,007;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-02 20:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-02 21:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-02 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-02 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-03 00:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-03 01:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-03 02:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-03 03:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-03 04:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-03 05:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-03 06:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-03 07:00;Ca³a doba;0,015;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-03 08:00;Ca³a doba;0,230;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-03 09:00;Ca³a doba;0,639;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-03 10:00;Ca³a doba;1,312;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-03 11:00;Ca³a doba;1,793;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-03 12:00;Ca³a doba;2,148;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-03 13:00;Ca³a doba;2,361;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-03 14:00;Ca³a doba;2,102;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-03 15:00;Ca³a doba;2,252;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-03 16:00;Ca³a doba;1,936;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-03 17:00;Ca³a doba;1,455;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-03 18:00;Ca³a doba;0,502;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-03 19:00;Ca³a doba;0,104;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-03 20:00;Ca³a doba;0,001;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-03 21:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-03 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-03 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-04 00:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-04 01:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-04 02:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-04 03:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-04 04:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-04 05:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-04 06:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-04 07:00;Ca³a doba;0,036;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-04 08:00;Ca³a doba;0,205;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-04 09:00;Ca³a doba;0,663;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-04 10:00;Ca³a doba;1,311;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-04 11:00;Ca³a doba;1,794;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-04 12:00;Ca³a doba;2,141;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-04 13:00;Ca³a doba;2,376;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-04 14:00;Ca³a doba;2,299;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-04 15:00;Ca³a doba;2,145;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-04 16:00;Ca³a doba;1,807;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-04 17:00;Ca³a doba;1,163;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-04 18:00;Ca³a doba;0,507;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-04 19:00;Ca³a doba;0,102;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-04 20:00;Ca³a doba;0,037;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-04 21:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-04 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-04 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-05 00:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-05 01:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-05 02:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-05 03:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-05 04:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-05 05:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-05 06:00;Ca³a doba;0,001;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-05 07:00;Ca³a doba;0,039;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-05 08:00;Ca³a doba;0,208;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-05 09:00;Ca³a doba;0,674;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-05 10:00;Ca³a doba;1,311;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-05 11:00;Ca³a doba;1,768;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-05 12:00;Ca³a doba;1,943;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-05 13:00;Ca³a doba;2,274;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-05 14:00;Ca³a doba;1,980;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-05 15:00;Ca³a doba;2,135;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-05 16:00;Ca³a doba;1,855;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-05 17:00;Ca³a doba;1,389;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-05 18:00;Ca³a doba;0,472;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-05 19:00;Ca³a doba;0,130;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-05 20:00;Ca³a doba;0,026;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-05 21:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-05 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-05 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-06 00:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-06 01:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-06 02:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-06 03:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-06 04:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-06 05:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-06 06:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-06 07:00;Ca³a doba;0,001;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-06 08:00;Ca³a doba;0,017;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-06 09:00;Ca³a doba;0,094;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-06 10:00;Ca³a doba;0,064;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-06 11:00;Ca³a doba;0,267;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-06 12:00;Ca³a doba;0,491;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-06 13:00;Ca³a doba;1,109;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-06 14:00;Ca³a doba;1,624;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-06 15:00;Ca³a doba;1,222;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-06 16:00;Ca³a doba;1,502;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-06 17:00;Ca³a doba;1,294;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-06 18:00;Ca³a doba;0,260;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-06 19:00;Ca³a doba;0,163;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-06 20:00;Ca³a doba;0,027;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-06 21:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-06 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-06 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-07 00:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-07 01:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-07 02:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-07 03:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-07 04:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-07 05:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-07 06:00;Ca³a doba;0,001;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-07 07:00;Ca³a doba;0,043;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-07 08:00;Ca³a doba;0,187;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-07 09:00;Ca³a doba;0,545;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-07 10:00;Ca³a doba;1,405;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-07 11:00;Ca³a doba;1,880;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-07 12:00;Ca³a doba;1,991;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-07 13:00;Ca³a doba;1,689;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-07 14:00;Ca³a doba;1,686;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-07 15:00;Ca³a doba;2,004;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-07 16:00;Ca³a doba;1,671;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-07 17:00;Ca³a doba;1,225;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-07 18:00;Ca³a doba;0,288;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-07 19:00;Ca³a doba;0,020;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-07 20:00;Ca³a doba;0,002;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-07 21:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-07 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-07 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-08 00:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-08 01:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-08 02:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-08 03:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-08 04:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-08 05:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-08 06:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-08 07:00;Ca³a doba;0,036;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-08 08:00;Ca³a doba;0,216;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-08 09:00;Ca³a doba;0,649;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-08 10:00;Ca³a doba;1,400;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-08 11:00;Ca³a doba;1,819;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-08 12:00;Ca³a doba;2,239;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-08 13:00;Ca³a doba;2,140;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-08 14:00;Ca³a doba;1,452;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-08 15:00;Ca³a doba;1,645;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-08 16:00;Ca³a doba;1,684;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-08 17:00;Ca³a doba;1,014;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-08 18:00;Ca³a doba;0,497;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-08 19:00;Ca³a doba;0,102;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-08 20:00;Ca³a doba;0,032;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-08 21:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-08 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-08 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-09 00:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-09 01:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-09 02:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-09 03:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-09 04:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-09 05:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-09 06:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-09 07:00;Ca³a doba;0,059;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-09 08:00;Ca³a doba;0,193;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-09 09:00;Ca³a doba;0,307;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-09 10:00;Ca³a doba;0,381;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-09 11:00;Ca³a doba;0,559;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-09 12:00;Ca³a doba;1,418;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-09 13:00;Ca³a doba;2,410;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-09 14:00;Ca³a doba;2,363;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-09 15:00;Ca³a doba;1,945;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-09 16:00;Ca³a doba;1,238;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-09 17:00;Ca³a doba;1,226;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-09 18:00;Ca³a doba;0,381;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-09 19:00;Ca³a doba;0,053;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-09 20:00;Ca³a doba;0,004;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-09 21:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-09 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-09 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-10 00:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-10 01:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-10 02:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-10 03:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-10 04:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-10 05:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-10 06:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-10 07:00;Ca³a doba;0,042;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-10 08:00;Ca³a doba;0,204;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-10 09:00;Ca³a doba;0,668;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-10 10:00;Ca³a doba;1,341;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-10 11:00;Ca³a doba;1,791;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-10 12:00;Ca³a doba;2,135;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-10 13:00;Ca³a doba;2,182;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-10 14:00;Ca³a doba;1,781;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-10 15:00;Ca³a doba;1,605;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-10 16:00;Ca³a doba;1,929;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-10 17:00;Ca³a doba;0,910;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-10 18:00;Ca³a doba;0,320;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-10 19:00;Ca³a doba;0,029;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-10 20:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-10 21:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-10 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-10 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-11 00:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-11 01:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-11 02:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-11 03:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-11 04:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-11 05:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-11 06:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-11 07:00;Ca³a doba;0,033;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-11 08:00;Ca³a doba;0,198;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-11 09:00;Ca³a doba;0,675;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-11 10:00;Ca³a doba;1,322;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-11 11:00;Ca³a doba;1,862;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-11 12:00;Ca³a doba;2,084;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-11 13:00;Ca³a doba;2,233;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-11 14:00;Ca³a doba;1,933;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-11 15:00;Ca³a doba;1,312;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-11 16:00;Ca³a doba;1,818;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-11 17:00;Ca³a doba;1,449;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-11 18:00;Ca³a doba;0,433;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-11 19:00;Ca³a doba;0,011;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-11 20:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-11 21:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-11 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-11 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-12 00:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-12 01:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-12 02:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-12 03:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-12 04:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-12 05:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-12 06:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-12 07:00;Ca³a doba;0,074;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-12 08:00;Ca³a doba;0,164;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-12 09:00;Ca³a doba;0,527;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-12 10:00;Ca³a doba;1,336;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-12 11:00;Ca³a doba;1,845;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-12 12:00;Ca³a doba;1,814;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-12 13:00;Ca³a doba;2,107;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-12 14:00;Ca³a doba;1,715;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-12 15:00;Ca³a doba;0,948;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-12 16:00;Ca³a doba;1,382;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-12 17:00;Ca³a doba;0,940;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-12 18:00;Ca³a doba;0,470;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-12 19:00;Ca³a doba;0,016;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-12 20:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-12 21:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-12 22:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-12 23:00;Ca³a doba;0,000;100,00
xxx;PPE:xxx;energia czynna oddana;2022-08-13 00:00;Ca³a doba;0,000;100,00
